"TEHINGU_ID";"KUUPÄEV";"SAAJA_MAKSJA_KONTO";"SAAJA_MAKSJA_NIMI";"SUMMA";"VIITENUMBER";"SELGITUS";"VALUUTA"
"100000000004371";"08.03.2024";"";"HANSAPLANT TARTU";"19.85";"";"08/03/2024 13:18 kaart....700424 HANSAPLANT/TARTU/EE #474314";"EUR"
"100000000004419";"08.03.2024";"";"RIMI TARTU LOUNAKESKUS";"29.94";"";"08/03/2024 14:56 kaart....700424 RIMI LOUNAKESKUS/TARTU/EE #519453";"EUR"
"100000000004453";"08.03.2024";"";"CAFE TRUFFE TARTU";"17.26";"";"08/03/2024 10:59 kaart....700424 CAFE TRUFFE/TARTU/EE #936020";"EUR"
"100000000004459";"08.03.2024";"";"HESBURGER TARTU";"10.80";"";"08/03/2024 12:20 kaart....700424 HESBURGER/TARTU/EE #207581";"EUR"
"100000000004482";"08.03.2024";"";"MCDONALDS LOUNAKESKUS";"12.21";"";"08/03/2024 13:44 kaart....700424 MCDONALDS LOUNAKESKUS/TARTU/EE #565471";"EUR"
"100000000006120";"08.03.2024";"";"Swedbank ATM TARTU";"60.00";"";"08/03/2024 10:06 kaart....700424 Sularaha väljavõtt Swedbank ATM TARTU";"EUR"
"100000000004486";"09.03.2024";"";"SELVER TARTU RINGTEE";"33.71";"";"09/03/2024 12:40 kaart....700424 SELVER RINGTEE/TARTU/EE #929924";"EUR"
"100000000004496";"09.03.2024";"";"RIMI TARTU LOUNAKESKUS";"37.57";"";"09/03/2024 18:10 kaart....700424 RIMI LOUNAKESKUS/TARTU/EE #132653";"EUR"
"100000000004521";"09.03.2024";"";"EURONICS TARTU";"116.18";"";"09/03/2024 16:23 kaart....700424 EURONICS/TARTU/EE #479742";"EUR"
"100000000004526";"09.03.2024";"";"HORTES AIANDUSKESKUS";"21.75";"";"09/03/2024 15:28 kaart....700424 HORTES AIANDUSKESKUS/TARTU/EE #900152";"EUR"
"100000000004574";"09.03.2024";"";"PARKLAHALDUSE OU";"4.11";"";"09/03/2024 10:07 kaart....700424 PARKLAHALDUSE OU/TARTU/EE #127172";"EUR"
"100000000004593";"09.03.2024";"";"LIDL TARTU RINGTEE";"77.28";"";"09/03/2024 18:13 kaart....700424 LIDL TARTU RINGTEE/TARTU/EE #741599";"EUR"
"100000000004614";"10.03.2024";"";"Veeriku Selver";"9.69";"";"10/03/2024 17:51 kaart....700424 VEERIKU SELVER/TARTU/EE #815054";"EUR"
"100000000004659";"10.03.2024";"";"TARTU BOWLING";"29.71";"";"10/03/2024 20:45 kaart....700424 TARTU BOWLING/TARTU/EE #844031";"EUR"
"100000000004661";"10.03.2024";"";"NESTE TARTU";"45.75";"";"10/03/2024 08:50 kaart....700424 NESTE/TARTU/EE #618019";"EUR"
"100000000004707";"10.03.2024";"";"ALEXELA TARTU";"67.44";"";"10/03/2024 08:19 kaart....700424 ALEXELA/TARTU/EE #517500";"EUR"
"100000000004737";"10.03.2024";"";"NESTE TARTU";"57.07";"";"10/03/2024 17:04 kaart....700424 NESTE/TARTU/EE #571832";"EUR"
"100000000003774";"11.03.2024";"EE172200221013264589";"Swedbank AS";"88.23";"52717744905";"Lep. 2022770487/põhiosa/L192867825";"EUR"
"100000000003779";"11.03.2024";"EE172200221013264589";"Swedbank AS";"175.94";"52717744905";"Lep. 2022770487/intress/L192867825";"EUR"
"100000000003824";"11.03.2024";"EE062200221034567811";"KÜ Veeriku 14";"170.94";"7935978207";"Korteriühistu kulud 03/2024";"EUR"
"100000000003914";"11.03.2024";"EE021010052087654321";"Starman TV pakett";"12.00";"73322141888";"TV ja internet 03/2024";"EUR"
"100000000004745";"11.03.2024";"";"COOP TARTU RAATUSE";"28.03";"";"11/03/2024 18:32 kaart....700424 COOP RAATUSE/TARTU/EE #158104";"EUR"
"100000000004786";"11.03.2024";"";"CIRCLE K TARTU LOUNAKE";"42.05";"";"11/03/2024 08:16 kaart....700424 CIRCLE K LOUNAKE/TARTU/EE #305837";"EUR"
"100000000006235";"11.03.2024";"";"LILLEPOOD TARTU";"31.12";"";"11/03/2024 13:19 kaart....700424 LILLEPOOD/TARTU/EE #250219";"EUR"
"100000000004826";"12.03.2024";"";"KVARTALI MAKSIMARKET";"24.05";"";"12/03/2024 17:10 kaart....700424 KVARTALI MAKSIMARKET/TARTU/EE #790731";"EUR"
"100000000004876";"12.03.2024";"";"GENIALISTIDE KLUBI";"33.99";"";"12/03/2024 20:02 kaart....700424 GENIALISTIDE KLUBI/TARTU/EE #772612";"EUR"
"100000000004920";"13.03.2024";"";"NESTE TARTU";"46.02";"";"13/03/2024 08:30 kaart....700424 NESTE/TARTU/EE #356773";"EUR"
"100000000004930";"13.03.2024";"";"BOLT FOOD";"10.57";"";"13/03/2024 19:21 kaart....700424 BOLT FOOD/TARTU/EE #736129";"EUR"
"100000000006069";"13.03.2024";"EE5877522939935873492";"Jüri Sepp";"200.00";"18017046226";"Õhtusöök";"EUR"
"100000000003817";"14.03.2024";"EE021010052037412007";"Telia Eesti AS";"28.00";"0541199867";"Telia e-arve 03/2024 (mobiil+internet)";"EUR"
"100000000004963";"14.03.2024";"";"APPLE.COM";"88.34";"";"14/03/2024 20:48 kaart....700424 APPLE.COM/Cork/IE #488539";"EUR"
"100000000005003";"14.03.2024";"";"CIRCLE K TARTU LOUNAKE";"50.37";"";"14/03/2024 08:18 kaart....700424 CIRCLE K LOUNAKE/TARTU/EE #502810";"EUR"
"100000000004002";"15.03.2024";"EE062200221012348901";"ERGO Insurance SE";"247.87";"9473834735";"Kodukindlustus aastamakse";"EUR"
"100000000005035";"15.03.2024";"";"PEPCO TARTU";"28.64";"";"15/03/2024 15:32 kaart....700424 PEPCO/TARTU/EE #589491";"EUR"
"100000000005058";"15.03.2024";"";"PLAYSTATION";"13.56";"";"15/03/2024 20:13 kaart....700424 PLAYSTATION/London/GB #711680";"EUR"
"100000000005065";"16.03.2024";"";"JYSK TARTU";"122.37";"";"16/03/2024 15:34 kaart....700424 JYSK/TARTU/EE #108574";"EUR"
"100000000005101";"16.03.2024";"";"VEERIKU SELVER ISETEEN";"14.35";"";"16/03/2024 18:03 kaart....700424 VEERIKU SELVER ISETEEN/TARTU/EE #697983";"EUR"
"100000000005127";"16.03.2024";"";"LIDL TARTU RINGTEE";"11.00";"";"16/03/2024 17:08 kaart....700424 LIDL TARTU RINGTEE/TARTU/EE #201377";"EUR"
"100000000005153";"16.03.2024";"";"CAFE TRUFFE TARTU";"22.27";"";"16/03/2024 09:38 kaart....700424 CAFE TRUFFE/TARTU/EE #633853";"EUR"
"100000000005186";"16.03.2024";"";"Wolt";"11.65";"";"16/03/2024 20:09 kaart....700424 Wolt/Tallinn/EE #735710";"EUR"
"100000000005206";"17.03.2024";"";"K-RAUTA TARTU";"301.13";"";"17/03/2024 16:47 kaart....700424 K-RAUTA/TARTU/EE #983532";"EUR"
"100000000005250";"17.03.2024";"";"Wolt Helsinki";"28.42";"";"17/03/2024 19:23 kaart....700424 Wolt/Helsinki/FI #447329";"EUR"
"100000000005289";"17.03.2024";"";"COOP TARTU KESKLINN";"23.52";"";"17/03/2024 19:40 kaart....700424 COOP TARTU KESKLINN/TARTU/EE #127941";"EUR"
"100000000005293";"17.03.2024";"";"FUDY";"20.37";"";"17/03/2024 20:14 kaart....700424 FUDY/TARTU/EE #856442";"EUR"
"100000000005309";"18.03.2024";"";"RIMI TARTU LOUNAKESKUS";"59.29";"";"18/03/2024 10:52 kaart....700424 RIMI LOUNAKESKUS/TARTU/EE #813793";"EUR"
"100000000005354";"18.03.2024";"";"RIMI TARTU SÕBRA";"10.22";"";"18/03/2024 18:09 kaart....700424 RIMI SÕBRA/TARTU/EE #533020";"EUR"
"100000000005388";"19.03.2024";"";"STARBUCKS TARTU";"13.45";"";"19/03/2024 08:45 kaart....700424 STARBUCKS/TARTU/EE #244789";"EUR"
"100000000005410";"19.03.2024";"";"KVARTALI MAKSIMARKET";"29.03";"";"19/03/2024 17:29 kaart....700424 KVARTALI MAKSIMARKET/TARTU/EE #659024";"EUR"
"100000000003843";"20.03.2024";"EE251010220061309019";"Elektrilevi OÜ";"68.65";"0377889255";"Elektriarve 03/2024 777513";"EUR"
"100000000005423";"20.03.2024";"";"AHHAA TEADUSKESKUS";"30.10";"";"20/03/2024 22:39 kaart....700424 AHHAA/TARTU/EE #607699";"EUR"
"100000000005469";"20.03.2024";"";"BAUHOF TARTU";"52.10";"";"20/03/2024 14:49 kaart....700424 BAUHOF/TARTU/EE #403042";"EUR"
"100000000005513";"21.03.2024";"";"APARAAT TARTU";"26.52";"";"21/03/2024 21:07 kaart....700424 APARAAT/TARTU/EE #701334";"EUR"
"100000000005559";"21.03.2024";"";"EUROPARK TARTU";"5.98";"";"21/03/2024 08:02 kaart....700424 EUROPARK/TARTU/EE #401602";"EUR"
"100000000005604";"22.03.2024";"";"SUBWAY TARTU";"9.27";"";"22/03/2024 12:59 kaart....700424 SUBWAY/TARTU/EE #689318";"EUR"
"100000000006079";"22.03.2024";"EE4122489740195711426";"Kristjan Pärn";"150.00";"82300478686";"Laen tagasi";"EUR"
"100000000005631";"23.03.2024";"";"RIMI TARTU LOUNAKESKUS";"56.50";"";"23/03/2024 17:03 kaart....700424 RIMI LOUNAKESKUS/TARTU/EE #205065";"EUR"
"100000000005662";"23.03.2024";"";"SUBWAY TARTU";"13.86";"";"23/03/2024 12:41 kaart....700424 SUBWAY/TARTU/EE #598807";"EUR"
"100000000005709";"23.03.2024";"";"NESTE TARTU";"38.49";"";"23/03/2024 08:34 kaart....700424 NESTE/TARTU/EE #874568";"EUR"
"100000000005721";"24.03.2024";"";"Amazon.de";"129.27";"";"24/03/2024 21:50 kaart....700424 Amazon.de/Berlin/DE #619447";"EUR"
"100000000006155";"24.03.2024";"";"RIIULID JA LAUD OÜ";"310.99";"";"24/03/2024 15:28 kaart....700424 RIIULID JA LAUD/TARTU/EE #345722";"EUR"
"100000000003849";"25.03.2024";"EE382200221012345678";"AS Eesti Gaas";"47.53";"051518644925";"Gaasiarve 03/2024";"EUR"
"100000000003958";"25.03.2024";"EE112200221009876543";"Tallinna Vesi";"23.76";"296222927065";"Vesi ja kanal. 03/2024";"EUR"
"100000000005756";"25.03.2024";"";"Amazon.de";"86.21";"";"25/03/2024 21:29 kaart....700424 Amazon.de/Berlin/DE #772464";"EUR"
"100000000006192";"25.03.2024";"";"AUTOPESU TARTU";"9.53";"";"25/03/2024 14:52 kaart....700424 AUTOPESU/TARTU/EE #867051";"EUR"
"100000000005786";"26.03.2024";"";"Amazon.de";"77.48";"";"26/03/2024 21:10 kaart....700424 Amazon.de/Berlin/DE #866634";"EUR"
"100000000005827";"26.03.2024";"";"TARTU LINNATRANSPORT";"2.30";"";"26/03/2024 08:11 kaart....700424 TARTU LINNATRANSPORT/TARTU/EE #740632";"EUR"
"100000000006063";"26.03.2024";"EE6911914340007801678";"Mart Tamm";"50.00";"";"Arve jagamine";"EUR"
"100000000005848";"27.03.2024";"";"APOLLO RAAMATUPOOD";"13.34";"";"27/03/2024 12:08 kaart....700424 APOLLO RAAMATUPOOD/TARTU/EE #600646";"EUR"
"100000000005895";"27.03.2024";"";"HORTES AIANDUSKESKUS";"41.77";"";"27/03/2024 15:19 kaart....700424 HORTES AIANDUSKESKUS/TARTU/EE #710754";"EUR"
"100000000003911";"28.03.2024";"EE547700771000456789";"AS Pensionikeskus";"50.00";"361028584743351";"III samba sissemakse 03/2024";"EUR"
"100000000005921";"28.03.2024";"";"SUBWAY TARTU";"9.05";"";"28/03/2024 18:19 kaart....700424 SUBWAY/TARTU/EE #267475";"EUR"
"100000000005931";"29.03.2024";"";"GENIALISTIDE KLUBI";"36.74";"";"29/03/2024 20:08 kaart....700424 GENIALISTIDE KLUBI/TARTU/EE #601410";"EUR"
"100000000005974";"29.03.2024";"";"FUDY";"13.33";"";"29/03/2024 18:48 kaart....700424 FUDY/TARTU/EE #663628";"EUR"
"100000000006020";"30.03.2024";"";"EURONICS TARTU";"152.44";"";"30/03/2024 18:28 kaart....700424 EURONICS/TARTU/EE #653829";"EUR"
"100000000006055";"30.03.2024";"";"CAFE TRUFFE TARTU";"12.07";"";"30/03/2024 16:12 kaart....700424 CAFE TRUFFE/TARTU/EE #700521";"EUR"
"100000000006061";"31.03.2024";"";"SELVER TARTU RINGTEE";"40.88";"";"31/03/2024 19:37 kaart....700424 SELVER RINGTEE/TARTU/EE #612573";"EUR"
"100000000006269";"01.04.2024";"";"Swedbank AS";"1.45";"";"Igapäevane pakett - kuutasu";"EUR"
"100000000006284";"01.04.2024";"";"Swedbank AS";"0.50";"";"Kaardi hooldustasu";"EUR"
"100000000006620";"01.04.2024";"";"COOP TARTU KESKLINN";"38.27";"";"01/04/2024 17:05 kaart....700424 COOP TARTU KESKLINN/TARTU/EE #624139";"EUR"
"100000000006657";"02.04.2024";"";"EUROPARK TARTU";"2.81";"";"02/04/2024 08:13 kaart....700424 EUROPARK/TARTU/EE #825916";"EUR"
"100000000006660";"02.04.2024";"";"Wolt";"10.16";"";"02/04/2024 19:36 kaart....700424 Wolt/Tallinn/EE #790077";"EUR"
"100000000006697";"03.04.2024";"";"BAUHOF TARTU";"140.28";"";"03/04/2024 14:19 kaart....700424 BAUHOF/TARTU/EE #270341";"EUR"
"100000000006744";"04.04.2024";"";"EUROPARK TARTU";"8.98";"";"04/04/2024 08:50 kaart....700424 EUROPARK/TARTU/EE #822794";"EUR"
"100000000006784";"05.04.2024";"";"FUDY";"7.82";"";"05/04/2024 20:38 kaart....700424 FUDY/TARTU/EE #906360";"EUR"
"100000000006807";"06.04.2024";"";"BAUHOF TARTU";"96.74";"";"06/04/2024 17:31 kaart....700424 BAUHOF/TARTU/EE #339220";"EUR"
"100000000006813";"06.04.2024";"";"ALEXELA TARTU";"38.48";"";"06/04/2024 08:45 kaart....700424 ALEXELA/TARTU/EE #177077";"EUR"
"100000000006834";"06.04.2024";"";"R-KIOSK 4828 TARTU NES";"3.66";"";"06/04/2024 12:47 kaart....700424 R-KIOSK 4828 TARTU NES/TARTU/EE #508548";"EUR"
"100000000006846";"06.04.2024";"";"WERNER KOHVIK TARTU";"17.59";"";"06/04/2024 09:08 kaart....700424 WERNER KOHVIK/TARTU/EE #191537";"EUR"
"100000000006867";"07.04.2024";"";"BOLT FOOD";"15.89";"";"07/04/2024 19:38 kaart....700424 BOLT FOOD/TARTU/EE #727094";"EUR"
"100000000006883";"07.04.2024";"";"Amazon.de";"65.09";"";"07/04/2024 23:57 kaart....700424 Amazon.de/Berlin/DE #686716";"EUR"
"100000000006911";"07.04.2024";"";"OLEREX TARTU VEERIKU";"48.66";"";"07/04/2024 08:04 kaart....700424 OLEREX VEERIKU/TARTU/EE #275329";"EUR"
"100000000006958";"07.04.2024";"";"R-KIOSK 4828 TARTU NES";"3.10";"";"07/04/2024 15:16 kaart....700424 R-KIOSK 4828 TARTU NES/TARTU/EE #358568";"EUR"
"100000000006998";"07.04.2024";"";"PARKLAHALDUSE OU";"2.63";"";"07/04/2024 08:25 kaart....700424 PARKLAHALDUSE OU/TARTU/EE #448354";"EUR"
"100000000007043";"07.04.2024";"";"CAFE TRUFFE TARTU";"19.58";"";"07/04/2024 10:20 kaart....700424 CAFE TRUFFE/TARTU/EE #732512";"EUR"
"100000000006439";"08.04.2024";"EE062200221034567811";"KÜ Veeriku 14";"125.00";"39363854678";"Korteriühistu kulud 04/2024";"EUR"
"100000000006461";"08.04.2024";"EE862200221015412304";"IF P&C Insurance AS";"35.00";"772522872808";"Kindlustusmakse 04/2024 poliis IFKA94108";"EUR"
"100000000006553";"08.04.2024";"EE021010052087654321";"Starman TV pakett";"12.00";"312038750997";"TV ja internet 04/2024";"EUR"
"100000000007061";"08.04.2024";"";"Wolt";"17.84";"";"08/04/2024 19:20 kaart....700424 Wolt/Tallinn/EE #494322";"EUR"
"100000000007063";"08.04.2024";"";"JYSK TARTU";"21.61";"";"08/04/2024 16:49 kaart....700424 JYSK/TARTU/EE #676820";"EUR"
"100000000007090";"09.04.2024";"";"HORTES AIANDUSKESKUS";"77.80";"";"09/04/2024 11:52 kaart....700424 HORTES AIANDUSKESKUS/TARTU/EE #988970";"EUR"
"100000000007115";"09.04.2024";"";"APOLLO KINO LOUNAKESKU";"15.74";"";"09/04/2024 22:27 kaart....700424 APOLLO KINO LOUNAKESKU/TARTU/EE #927406";"EUR"
"100000000007139";"09.04.2024";"";"EURONICS TARTU";"6.35";"";"09/04/2024 16:02 kaart....700424 EURONICS/TARTU/EE #929130";"EUR"
"100000000007182";"09.04.2024";"";"AHHAA TEADUSKESKUS";"27.84";"";"09/04/2024 19:49 kaart....700424 AHHAA/TARTU/EE #360289";"EUR"
"100000000007204";"09.04.2024";"";"OLEREX TARTU VEERIKU";"62.29";"";"09/04/2024 17:25 kaart....700424 OLEREX VEERIKU/TARTU/EE #889245";"EUR"
"100000000006329";"10.04.2024";"EE172200221013264589";"Swedbank AS";"89.14";"89268705685";"Lep. 2022770487/põhiosa/L192867825";"EUR"
"100000000006356";"10.04.2024";"EE172200221013264589";"Swedbank AS";"78.52";"89268705685";"Lep. 2022770487/intress/L192867825";"EUR"
"100000000007241";"10.04.2024";"";"Veeriku Selver";"20.67";"";"10/04/2024 16:37 kaart....700424 VEERIKU SELVER/TARTU/EE #821068";"EUR"
"100000000007264";"10.04.2024";"";"COOP TARTU KESKLINN";"32.88";"";"10/04/2024 19:32 kaart....700424 COOP TARTU KESKLINN/TARTU/EE #258067";"EUR"
"100000000007311";"10.04.2024";"";"HANSAPLANT TARTU";"22.42";"";"10/04/2024 11:07 kaart....700424 HANSAPLANT/TARTU/EE #971699";"EUR"
"100000000007340";"10.04.2024";"";"KVARTALI MAKSIMARKET";"21.02";"";"10/04/2024 18:30 kaart....700424 KVARTALI MAKSIMARKET/TARTU/EE #202365";"EUR"
"100000000006586";"11.04.2024";"EE701010102002400003";"Tartu Linnavalitsus";"48.35";"3398454615";"Maamaks";"EUR"
"100000000007351";"11.04.2024";"";"MCDONALDS LOUNAKESKUS";"17.20";"";"11/04/2024 18:43 kaart....700424 MCDONALDS LOUNAKESKUS/TARTU/EE #938913";"EUR"
"100000000007366";"11.04.2024";"";"AUTOPESU TARTU";"18.72";"";"11/04/2024 16:27 kaart....700424 AUTOPESU/TARTU/EE #584498";"EUR"
"100000000007406";"11.04.2024";"";"LINDEX TARTU";"24.70";"";"11/04/2024 16:01 kaart....700424 LINDEX/TARTU/EE #873207";"EUR"
"100000000007443";"12.04.2024";"";"ALEXELA TARTU";"57.09";"";"12/04/2024 19:50 kaart....700424 ALEXELA/TARTU/EE #165602";"EUR"
"100000000007460";"12.04.2024";"";"R-KIOSK 4828 TARTU NES";"7.10";"";"12/04/2024 14:29 kaart....700424 R-KIOSK 4828 TARTU NES/TARTU/EE #219490";"EUR"
"100000000007468";"12.04.2024";"";"APARAAT TARTU";"44.07";"";"12/04/2024 22:25 kaart....700424 APARAAT/TARTU/EE #715519";"EUR"
"100000000007508";"12.04.2024";"";"CHOPSTICKS TARTU";"18.22";"";"12/04/2024 22:51 kaart....700424 CHOPSTICKS/TARTU/EE #411893";"EUR"
"100000000007518";"12.04.2024";"";"TARTU LINNATRANSPORT";"8.58";"";"12/04/2024 08:23 kaart....700424 TARTU LINNATRANSPORT/TARTU/EE #827120";"EUR"
"100000000008467";"12.04.2024";"";"Swedbank ATM TARTU";"50.00";"";"12/04/2024 13:49 kaart....700424 Sularaha väljavõtt Swedbank ATM TARTU";"EUR"
"100000000008514";"12.04.2024";"";"BAUHOF TARTU";"32.36";"";"12/04/2024 10:35 kaart....700424 BAUHOF/TARTU/EE #942127";"EUR"
"100000000008556";"12.04.2024";"";"HORTES AIANDUSKESKUS";"66.98";"";"12/04/2024 16:02 kaart....700424 HORTES AIANDUSKESKUS/TARTU/EE #520400";"EUR"
"100000000007527";"13.04.2024";"";"WERNER KOHVIK TARTU";"9.65";"";"13/04/2024 09:31 kaart....700424 WERNER KOHVIK/TARTU/EE #402865";"EUR"
"100000000007540";"13.04.2024";"";"COOP TARTU RAATUSE";"30.98";"";"13/04/2024 08:31 kaart....700424 COOP RAATUSE/TARTU/EE #243167";"EUR"
"100000000007569";"13.04.2024";"";"KAUBAMAJA TARTU";"82.59";"";"13/04/2024 15:45 kaart....700424 KAUBAMAJA/TARTU/EE #980690";"EUR"
"100000000007584";"13.04.2024";"";"Wolt";"9.13";"";"13/04/2024 15:02 kaart....700424 Wolt/Tallinn/EE #388204";"EUR"
"100000000007621";"14.04.2024";"";"PRISMA TARTU";"74.89";"";"14/04/2024 16:32 kaart....700424 PRISMA TARTU/TARTU/EE #218710";"EUR"
"100000000007649";"14.04.2024";"";"GROSSI TOIDUKAUBAD";"32.14";"";"14/04/2024 18:34 kaart....700424 GROSSI TOIDUKAUBAD/TARTU/EE #329157";"EUR"
"100000000007655";"14.04.2024";"";"COOP TARTU RAATUSE";"36.71";"";"14/04/2024 18:16 kaart....700424 COOP RAATUSE/TARTU/EE #465509";"EUR"
"100000000006365";"15.04.2024";"EE021010052037412007";"Telia Eesti AS";"28.00";"3427086688";"Telia e-arve 04/2024 (mobiil+internet)";"EUR"
"100000000006383";"15.04.2024";"EE021010052037412007";"Telia lisateenus";"6.84";"34351751830";"Telia lisateenus (erimakse) 6.84 EUR";"EUR"
"100000000007683";"15.04.2024";"";"Amazon.de";"119.63";"";"15/04/2024 22:39 kaart....700424 Amazon.de/Berlin/DE #763508";"EUR"
"100000000007722";"15.04.2024";"";"Veeriku Selver";"19.53";"";"15/04/2024 18:34 kaart....700424 VEERIKU SELVER/TARTU/EE #394739";"EUR"
"100000000006397";"16.04.2024";"EE021010052037412007";"Telia lisateenus";"10.38";"901398373540";"Telia lisateenus (erimakse) 10.38 EUR";"EUR"
"100000000007749";"16.04.2024";"";"KFC TARTU LOUNAKESKUS";"12.01";"";"16/04/2024 12:48 kaart....700424 KFC LOUNAKESKUS/TARTU/EE #923856";"EUR"
"100000000007770";"16.04.2024";"";"PUHASTUSTEENUSED OÜ";"86.09";"";"16/04/2024 14:09 kaart....700424 PUHASTUSTEENUSED/TARTU/EE #845951";"EUR"
"100000000007799";"17.04.2024";"";"EURONICS TARTU";"127.98";"";"17/04/2024 16:26 kaart....700424 EURONICS/TARTU/EE #493396";"EUR"
"100000000007820";"17.04.2024";"";"COOP TARTU RAATUSE";"37.47";"";"17/04/2024 18:29 kaart....700424 COOP RAATUSE/TARTU/EE #611751";"EUR"
"100000000007843";"18.04.2024";"";"ZALANDO";"31.44";"";"18/04/2024 20:42 kaart....700424 ZALANDO/Berlin/DE #831160";"EUR"
"100000000007862";"19.04.2024";"";"JYSK TARTU";"120.70";"";"19/04/2024 17:17 kaart....700424 JYSK/TARTU/EE #438548";"EUR"
"100000000007903";"19.04.2024";"";"BURGER KING TARTU";"14.67";"";"19/04/2024 18:02 kaart....700424 BURGER KING/TARTU/EE #204411";"EUR"
"100000000007945";"20.04.2024";"";"RIMI TARTU SÕBRA";"12.82";"";"20/04/2024 17:44 kaart....700424 RIMI SÕBRA/TARTU/EE #238320";"EUR"
"100000000007988";"20.04.2024";"";"PIZZA GRANDE TARTU";"25.99";"";"20/04/2024 19:05 kaart....700424 PIZZA GRANDE/TARTU/EE #489906";"EUR"
"100000000008034";"20.04.2024";"";"Amazon.de";"62.70";"";"20/04/2024 21:41 kaart....700424 Amazon.de/Berlin/DE #195629";"EUR"
"100000000008056";"20.04.2024";"";"VEERIKU SELVER ISETEEN";"4.71";"";"20/04/2024 17:00 kaart....700424 VEERIKU SELVER ISETEEN/TARTU/EE #829386";"EUR"
"100000000008063";"21.04.2024";"";"HANSAPLANT TARTU";"12.46";"";"21/04/2024 14:46 kaart....700424 HANSAPLANT/TARTU/EE #945106";"EUR"
"100000000006441";"22.04.2024";"EE251010220061309019";"Elektrilevi OÜ";"36.33";"17535560932";"Elektriarve 04/2024 621433";"EUR"
"100000000006458";"22.04.2024";"EE382200221012345678";"AS Eesti Gaas";"49.50";"642353693785";"Gaasiarve 04/2024";"EUR"
"100000000006592";"22.04.2024";"";"SUVEREHVIDE VAHETUS";"46.95";"";"22/04/2024 13:19 kaart....700424 SUVEREHVIDE VAHETUS/TARTU/EE #817269";"EUR"
"100000000008073";"22.04.2024";"";"PIZZA GRANDE TARTU";"11.57";"";"22/04/2024 13:41 kaart....700424 PIZZA GRANDE/TARTU/EE #810029";"EUR"
"100000000008100";"23.04.2024";"";"OLEREX TARTU VEERIKU";"62.67";"";"23/04/2024 17:47 kaart....700424 OLEREX VEERIKU/TARTU/EE #258727";"EUR"
"100000000008123";"24.04.2024";"";"Amazon.de";"22.16";"";"24/04/2024 18:46 kaart....700424 Amazon.de/Berlin/DE #502686";"EUR"
"100000000008162";"24.04.2024";"";"BAUHOF TARTU";"31.00";"";"24/04/2024 14:35 kaart....700424 BAUHOF/TARTU/EE #730193";"EUR"
"100000000008468";"24.04.2024";"";"Swedbank ATM TARTU";"20.00";"";"24/04/2024 09:54 kaart....700424 Sularaha väljavõtt Swedbank ATM TARTU";"EUR"
"100000000008551";"24.04.2024";"";"LILLEPOOD TARTU";"13.58";"";"24/04/2024 15:52 kaart....700424 LILLEPOOD/TARTU/EE #181670";"EUR"
"100000000006510";"25.04.2024";"EE547700771000456789";"AS Pensionikeskus";"50.00";"316827572997275";"III samba sissemakse 04/2024";"EUR"
"100000000008201";"25.04.2024";"";"EURONICS TARTU";"210.42";"";"25/04/2024 14:13 kaart....700424 EURONICS/TARTU/EE #642899";"EUR"
"100000000008217";"25.04.2024";"";"BOLT FOOD";"13.50";"";"25/04/2024 20:24 kaart....700424 BOLT FOOD/TARTU/EE #218220";"EUR"
"100000000008254";"26.04.2024";"";"OLEREX TARTU VEERIKU";"67.85";"";"26/04/2024 08:24 kaart....700424 OLEREX VEERIKU/TARTU/EE #979727";"EUR"
"100000000008257";"26.04.2024";"";"OLEREX TARTU VEERIKU";"59.88";"";"26/04/2024 08:16 kaart....700424 OLEREX VEERIKU/TARTU/EE #326222";"EUR"
"100000000008283";"26.04.2024";"";"BAUHOF TARTU";"50.50";"";"26/04/2024 16:27 kaart....700424 BAUHOF/TARTU/EE #835901";"EUR"
"100000000008318";"27.04.2024";"";"PARKLAHALDUSE OU";"2.31";"";"27/04/2024 08:51 kaart....700424 PARKLAHALDUSE OU/TARTU/EE #262924";"EUR"
"100000000008346";"28.04.2024";"";"POLPO TARTU";"46.18";"";"28/04/2024 09:19 kaart....700424 POLPO/TARTU/EE #832614";"EUR"
"100000000008385";"28.04.2024";"";"TIGER TARTU";"3.56";"";"28/04/2024 14:29 kaart....700424 TIGER/TARTU/EE #742039";"EUR"
"100000000006560";"29.04.2024";"EE112200221009876543";"Tallinna Vesi";"15.16";"860084840862";"Vesi ja kanal. 04/2024";"EUR"
"100000000008408";"29.04.2024";"";"CHOPSTICKS TARTU";"20.18";"";"29/04/2024 12:10 kaart....700424 CHOPSTICKS/TARTU/EE #620526";"EUR"
"100000000008586";"29.04.2024";"";"HANSAPLANT TARTU";"21.62";"";"29/04/2024 15:05 kaart....700424 HANSAPLANT/TARTU/EE #679958";"EUR"
"100000000008436";"30.04.2024";"";"Veeriku Selver";"62.16";"";"30/04/2024 17:21 kaart....700424 VEERIKU SELVER/TARTU/EE #946313";"EUR"
